run,lumi,evtid 
1,94,17192
1,94,17247
1,94,17297
1,95,17317
1,95,17456
1,95,17495
1,98,17871
1,99,18013
1,99,18053
1,99,18095
1,101,18458
1,103,18792
1,103,18860
1,103,18894
1,104,18936
1,104,18966
1,104,19023
1,104,19070
1,105,19196
1,105,19233
1,105,19294
1,106,19306
1,106,19380
1,106,19470
1,107,19637
1,108,19736
1,211,38520
1,211,38587
1,211,38640
1,212,38810
1,212,38820
1,213,38914
1,213,39063
1,214,39201
1,214,39235
1,214,39238
1,214,39287
1,215,39426
1,216,39502
1,223,40788
1,223,40852
1,223,40838
1,224,40987
1,225,41275
1,226,41335
1,226,41363
1,226,41409
1,226,41437
1,226,41456
1,227,41613
1,227,41627
1,228,41714
1,655,119933
1,656,120151
1,656,120171
1,656,120210
1,657,120314
1,657,120355
1,657,120390
1,657,120495
1,658,120542
1,658,120602
1,658,120677
1,667,122154
1,667,122213
1,667,122222
1,667,122210
1,667,122242
1,668,122351
1,668,122497
1,670,122705
1,670,122722
1,670,122774
1,670,122806
1,670,122796
1,671,122905
1,671,122920
1,1903,348763
1,1903,348778
1,1904,348906
1,1904,348998
1,1906,349434
1,1906,349438
1,1906,349452
1,1907,349526
1,1907,349691
1,1957,358699
1,1957,358708
1,1957,358721
1,1957,358742
1,1958,358842
1,1958,358885
1,1958,358936
1,1959,359069
1,1959,359163
1,1960,359216
1,1960,359299
1,1960,359339
1,1961,359455
1,1961,359450
1,1961,359478
1,1961,359591
1,1961,359597
1,1962,359663
1,1984,363688
1,1985,363818
1,1985,363846
1,2614,479103
1,2615,479311
1,2615,479468
1,2616,479514
1,2616,479530
1,2616,479549
1,2616,479567
1,2616,479579
1,2648,485376
1,2649,485637
1,2649,485669
1,2650,485732
1,2650,485748
1,2650,485806
1,2651,486011
1,2651,486075
1,2652,486178
1,2677,490627
1,2677,490669
1,2678,490880
1,2679,491120
1,2679,491137
1,2680,491221
1,2680,491308
1,2680,491355
1,2681,491547
1,2689,492832
1,2689,492842
1,2689,492898
1,2689,492985
1,2690,493011
1,2690,493067
1,2690,493082
1,2690,493093
1,2690,493115
1,2690,493172
1,2690,493187
1,2691,493227
1,2691,493256
1,2691,493258
1,2691,493287
1,2691,493362
1,2691,493375
1,2691,493388
1,2692,493506
1,2692,493527
1,2693,493711
1,2694,493829
1,2694,493861
1,1,121
1,1,158
1,1,170
1,2,274
1,2,277
1,2,319
1,3,420
1,3,521
1,3,527
1,3,518
1,3,525
1,4,713
1,4,782
1,4,799
1,6,1047
1,6,1084
1,7,1108
1,7,1118
1,7,1117
1,7,1138
1,7,1202
1,8,1321
1,8,1331
1,8,1408
1,8,1444
1,9,1584
1,9,1615
1,9,1656
1,10,1726
1,10,1873
1,10,1889
1,11,1936
1,11,1956
1,11,1987
1,11,1982
1,13,2251
1,13,2307
1,13,2317
1,13,2311
1,14,2431
1,14,2477
1,14,2523
1,15,2656
1,15,2680
1,15,2785
1,15,2793
1,16,2921
1,17,3003
1,17,3011
1,17,3018
1,17,3174
1,18,3246
1,18,3276
1,19,3356
1,20,3634
1,21,3786
1,21,3805
1,22,3963
1,22,3999
1,22,4027
1,22,4052
1,22,4089
1,23,4184
1,24,4381
1,25,4458
1,25,4594
1,26,4609
1,26,4717
1,26,4730
1,26,4756
1,27,4827
1,28,5078
1,28,5111
1,28,5163
1,29,5203
1,30,5402
1,30,5495
1,31,5568
1,31,5644
1,31,5697
1,32,5803
1,32,5872
1,32,5887
1,33,5906
1,34,6112
1,34,6145
1,34,6174
1,34,6294
1,34,6296
1,35,6379
1,35,6421
1,35,6485
1,36,6578
1,37,6622
1,37,6710
1,37,6763
1,37,6793
1,996,182558
1,220,40243
1,220,40335
1,220,40378
1,221,40565
1,221,40582
1,529,96841
1,529,96911
1,529,96950
1,529,96974
1,530,97040
1,530,97045
1,530,97179
1,531,97381
1,531,97400
1,532,97411
1,533,97608
1,533,97602
1,533,97694
1,533,97782
1,534,97870
1,1249,228801
1,1249,228938
1,1250,229001
1,1250,229090
1,1251,229236
1,1251,229316
1,1252,229410
1,1253,229705
1,1253,229728
1,1254,229806
1,1254,229821
1,1254,229826
1,1254,229898
1,1254,229900
1,1387,254188
1,1388,254330
1,1388,254370
1,1388,254499
1,1388,254494
1,1389,254553
1,1390,254726
1,1390,254736
1,1390,254760
1,1390,254866
1,1391,254904
1,1391,254963
1,1391,254996
1,1391,255097
1,1394,255423
1,1394,255520
1,1394,255571
1,1395,255609
1,1395,255635
1,1396,255826
1,1397,256039
1,1397,256200
1,1397,256199
1,1398,256274
1,1398,256280
1,1405,257401
1,1405,257457
1,1405,257471
1,1405,257527
1,1406,257768
1,1408,258168
1,1409,258223
1,1409,258247
1,1409,258285
1,1409,258364
1,1409,258388
1,1417,259630
1,1417,259671
1,1417,259698
1,1417,259731
1,1419,260137
1,1419,260189
1,1419,260199
1,1420,260262
1,1420,260326
1,1422,260608
1,1422,260694
1,2175,398623
1,2175,398620
1,2175,398654
1,2175,398697
1,2175,398739
1,2175,398741
1,499,91306
1,499,91326
1,499,91387
1,499,91381
1,499,91415
1,500,91698
1,501,91773
1,501,91820
1,503,92218
1,503,92222
1,503,92283
1,877,160611
1,877,160645
1,877,160681
1,877,160734
1,878,160858
1,878,160875
1,879,161043
1,879,161152
1,880,161205
1,880,161345
1,881,161489
1,881,161477
1,881,161491
1,882,161618
1,1747,320137
1,1748,320353
1,1748,320432
1,1748,320452
1,1748,320444
1,1749,320633
1,1749,320645
1,1750,320742
1,1750,320802
1,1750,320861
1,1999,366332
1,1999,366352
1,1999,366363
1,1999,366385
1,2000,366525
1,2000,366610
1,2000,366697
1,2001,366717
1,2001,366791
1,2001,366865
1,2001,366873
1,2001,366887
1,2001,366896
1,2001,366890
1,2002,367066
1,2002,367098
1,2004,367324
1,2004,367394
1,2029,371803
1,2029,371893
1,2029,371903
1,2029,371922
1,2030,372058
1,2030,372116
1,2030,372155
1,2031,372294
1,2031,372320
1,2032,372486
1,2032,372494
1,2032,372497
1,2032,372591
1,2033,372778
1,2053,376204
1,2053,376259
1,2053,376335
1,2053,376388
1,2054,376502
1,2054,376510
1,2054,376550
1,2055,376774
1,2056,376840
1,2056,376926
1,2056,376953
1,2056,376942
1,2057,377144
1,2058,377244
1,2058,377265
1,2081,381414
1,2081,381501
1,2081,381530
1,2081,381557
1,2081,381564
1,2082,381634
1,2082,381638
1,2082,381669
1,2082,381685
1,637,116714
1,638,116879
1,638,116954
1,638,116970
1,639,117044
1,639,117119
1,639,117134
1,640,117202
1,640,117218
1,640,117388
1,641,117407
1,641,117484
1,641,117499
1,641,117524
1,641,117543
1,2167,397239
1,2167,397260
1,2168,397339
1,2168,397377
1,2169,397580
1,2169,397605
1,2169,397653
1,2169,397668
1,2170,397756
1,2170,397789
1,2171,398028
1,2171,398042
1,2215,406002
1,2215,406073
1,2216,406254
1,2217,406313
1,2217,406418
1,2217,406479
1,2218,406579
1,2218,406667
1,2218,406678
1,2219,406880
1,2220,406901
1,2220,406974
1,2239,410449
1,2240,410590
1,2240,410613
1,2241,410770
1,2241,410842
1,2241,410864
1,2242,411047
1,2242,411042
1,2242,411090
1,2243,411146
1,2243,411176
1,2243,411206
1,2243,411270
1,2269,415845
1,2270,416109
1,2271,416274
1,2272,416589
1,2273,416777
1,2281,418026
1,2281,418047
1,2281,418077
1,2281,418073
1,2281,418152
1,2283,418445
1,2283,418488
1,2283,418561
1,2284,418756
1,2285,418804
1,2285,418821
1,2285,418881
1,2285,418879
1,2285,418890
1,2285,418979
1,2299,421371
1,2299,421383
1,2300,421670
1,2304,422362
1,2304,422381
1,661,121117
1,662,121270
1,662,121325
1,663,121424
1,663,121444
1,663,121515
1,664,121649
1,664,121732
1,664,121766
1,665,121855
1,665,121907
1,665,121987
1,805,147419
1,805,147551
1,806,147639
1,806,147717
1,808,148103
1,808,148122
1,808,148196
1,809,148289
1,809,148321
1,809,148345
1,810,148430
1,810,148469
1,1153,211262
1,1153,211263
1,1153,211290
1,1154,211416
1,1154,211476
1,1154,211484
1,1154,211550
1,1156,211853
1,1156,211868
1,1157,212042
1,1157,212052
1,1158,212206
1,1158,212212
1,1158,212282
1,1158,212298
1,1513,277333
1,1514,277512
1,1515,277658
1,1515,277728
1,1517,278039
1,1517,278146
1,2011,368577
1,2011,368597
1,2012,368701
1,2012,368703
1,2012,368732
1,2013,368990
1,2014,369242
1,2015,369383
1,2015,369419
1,2015,369420
1,2015,369446
1,2016,369543
1,2016,369571
1,2126,389617
1,2126,389647
1,2126,389737
1,2127,389897
1,2129,390216
1,2129,390358
1,2129,390391
1,2130,390439
1,2130,390481
1,2311,423510
1,2311,423518
1,2312,423724
1,2312,423840
1,2313,423916
1,2313,424085
1,674,123426
1,674,123483
1,674,123492
1,674,123512
1,675,123632
1,675,123627
1,675,123731
1,676,123871
1,676,123882
1,676,123960
1,677,124058
1,677,124164
1,678,124297
1,691,126693
1,692,126758
1,692,126845
1,692,126882
1,693,127100
1,694,127118
1,694,127124
1,694,127239
1,694,127277
1,695,127305
1,695,127321
1,695,127392
1,695,127443
1,696,127534
1,696,127564
1,696,127586
1,697,127641
1,698,127875
1,699,128131
1,701,128466
1,701,128473
1,745,136487
1,745,136498
1,745,136509
1,745,136502
1,746,136735
1,747,136867
1,747,136924
1,747,136944
1,749,137204
1,749,137250
1,749,137287
1,749,137296
1,749,137345
1,749,137374
1,775,141937
1,775,142031
1,775,142098
1,776,142141
1,776,142190
1,776,142205
1,776,142300
1,778,142513
1,778,142580
1,779,142751
1,793,145330
1,794,145421
1,794,145438
1,794,145564
1,795,145603
1,795,145679
1,795,145734
1,795,145760
1,796,145817
1,796,145907
1,796,145951
1,796,145954
1,797,146019
1,797,146033
1,797,146038
1,797,146167
1,800,146517
1,800,146559
1,800,146619
1,800,146658
1,801,146703
1,802,146997
1,750,137440
1,750,137442
1,1639,300434
1,1639,300440
1,1639,300453
1,1639,300459
1,1640,300570
1,1641,300781
1,1641,300785
1,1641,300865
1,1643,301207
1,1643,301229
1,1644,301330
1,1644,301356
1,1644,301377
1,1723,315788
1,1723,315847
1,1724,315964
1,1724,316023
1,1724,316035
1,1724,316044
1,1725,316102
1,1725,316117
1,1725,316127
1,1725,316259
1,1725,316255
1,1725,316270
1,1726,316308
1,1726,316321
1,1726,316310
1,1726,316346
1,1726,316367
1,1726,316379
1,1771,324626
1,1772,324882
1,1773,324921
1,1773,324931
1,1773,325058
1,1774,325146
1,1801,330125
1,1802,330360
1,1803,330453
1,1804,330624
1,1805,330959
1,1806,331063
1,1927,353120
1,1927,353127
1,1927,353142
1,1928,353350
1,1928,353464
1,1928,353497
1,1928,353498
1,1929,353542
1,1929,353641
1,1929,353664
1,1931,353914
1,1932,354149
1,1932,354153
1,1939,355302
1,1939,355333
1,1939,355357
1,1939,355447
1,1939,355437
1,1940,355540
1,1940,355566
1,1940,355604
1,1940,355658
1,1941,355732
1,1941,355792
1,1941,355825
1,1942,356057
1,1942,356072
1,1942,356077
1,1943,356137
1,1943,356226
1,1944,356333
1,2179,399318
1,2179,399445
1,2179,399457
1,2180,399613
1,2180,399676
1,2181,399724
1,2181,399839
1,760,139235
1,760,139268
1,760,139359
1,760,139392
1,762,139614
1,762,139697
1,937,171635
1,937,171691
1,938,171842
1,938,171974
1,939,172047
1,939,172078
1,939,172129
1,939,172178
1,940,172255
1,940,172260
1,940,172315
1,940,172392
1,942,172612
1,942,172672
1,943,172812
1,944,172930
1,944,172951
1,945,173129
1,945,173179
1,946,173308
1,946,173397
1,946,173474
1,946,173479
1,947,173552
1,947,173581
1,948,173745
1,955,175071
1,956,175157
1,956,175270
1,957,175309
1,958,175503
1,958,175624
1,958,175639
1,958,175658
1,959,175801
1,959,175843
1,959,175853
1,959,175862
1,960,175956
1,961,176145
1,961,176149
1,961,176193
1,962,176298
1,962,176399
1,963,176457
1,963,176497
1,963,176526
1,963,176598
1,964,176678
1,964,176670
1,965,176940
1,966,177038
1,967,177117
1,967,177289
1,968,177414
1,968,177467
1,968,177496
1,969,177603
1,969,177578
1,969,177669
1,970,177866
1,971,177936
1,997,182687
1,997,182777
1,998,182843
1,998,182858
1,998,182912
1,999,183049
1,1000,183220
1,1000,183274
1,1000,183294
1,1000,183323
1,1000,183346
1,1000,183368
1,1001,183421
1,1001,183557
1,763,139718
1,763,139860
1,764,139927
1,764,140056
1,765,140271
1,765,140293
1,766,140379
1,766,140383
1,766,140411
1,768,140733
1,1646,301606
1,1646,301746
1,1646,301753
1,1646,301777
1,1647,301818
1,1647,301830
1,1647,301838
1,1647,301912
1,1647,301948
1,1648,302067
1,1648,302061
1,1648,302076
1,1649,302275
1,1649,302362
1,1650,302475
1,2383,436713
1,2383,436734
1,2383,436802
1,2383,436860
1,2383,436883
1,2384,436963
1,2384,436989
1,2384,437052
1,2385,437101
1,2385,437225
1,2385,437289
1,2385,437295
1,2387,437530
1,2387,437550
1,2387,437603
1,2387,437636
1,2443,447737
1,2443,447744
1,2445,448231
1,2445,448278
1,2446,448301
1,2446,448359
1,2446,448439
1,2446,448466
1,2446,448500
1,2447,448632
1,2447,448694
1,2461,451032
1,2461,451103
1,2462,451359
1,2464,451658
1,2464,451765
1,2465,451828
1,2465,451982
1,2466,452029
1,2466,452065
1,2563,469888
1,2564,470069
1,2564,470089
1,2565,470207
1,2565,470226
1,2565,470285
1,2566,470486
1,2567,470646
1,2568,470717
1,2568,470750
1,2611,478530
1,2611,478636
1,2611,478621
1,2612,478780
1,2612,478805
1,799,146318
1,799,146347
1,799,146359
1,799,146421
1,803,147256
1,803,147279
1,804,147359
1,835,152921
1,835,153022
1,836,153188
1,837,153323
1,837,153331
1,837,153403
1,838,153537
1,838,153599
1,838,153641
1,838,153697
1,839,153728
1,839,153743
1,839,153797
1,839,153825
1,840,153903
1,853,156254
1,853,156336
1,853,156398
1,854,156450
1,856,156862
1,856,156909
1,856,156939
1,857,157024
1,857,157163
1,858,157202
1,858,157288
1,865,158482
1,865,158513
1,865,158518
1,865,158588
1,866,158693
1,866,158777
1,867,158803
1,868,159132
1,868,159195
1,869,159311
1,870,159441
1,871,159557
1,871,159697
1,872,159832
1,872,159828
1,873,160026
1,873,160036
1,874,160211
1,874,160258
1,875,160394
1,875,160418
1,876,160599
1,895,163931
1,895,163986
1,895,164008
1,896,164164
1,896,164287
1,896,164299
1,897,164379
1,897,164413
1,899,164702
1,899,164884
1,901,165114
1,902,165209
1,902,165245
1,902,165269
1,903,165497
1,903,165539
1,904,165650
1,904,165648
1,904,165678
1,904,165780
1,905,165805
1,905,165887
1,905,165923
1,906,166050
1,2297,421136
1,2297,421153
1,2297,421160
1,841,154080
1,841,154103
1,841,154187
1,842,154269
1,842,154331
1,843,154405
1,843,154441
1,843,154502
1,843,154504
1,845,154873
1,845,154872
1,845,154939
1,845,154943
1,846,155001
1,1165,213493
1,1166,213637
1,1166,213704
1,1166,213751
1,1166,213768
1,1166,213778
1,1167,213878
1,1167,213892
1,1168,214108
1,1168,214166
1,1169,214293
1,1170,214404
1,1219,223330
1,1219,223480
1,1219,223497
1,1220,223626
1,1220,223635
1,1220,223698
1,1222,223906
1,1222,223969
1,1223,224143
1,1223,224194
1,1224,224386
1,1224,224399
1,1507,276104
1,1507,276280
1,1507,276297
1,1508,276492
1,1510,276760
1,1555,285067
1,1556,285269
1,1557,285322
1,1557,285355
1,1557,285401
1,1557,285419
1,1557,285432
1,1558,285529
1,1559,285853
1,1560,285969
1,1560,285968
1,1633,299256
1,1633,299357
1,1634,299404
1,1634,299409
1,1634,299475
1,1634,299519
1,1636,299947
1,1636,299958
1,1636,299974
1,1637,300072
1,1637,300183
1,1705,312427
1,1705,312419
1,1706,312632
1,1707,312820
1,1707,312882
1,1707,312921
1,1707,312959
1,1707,312977
1,1707,312998
1,931,170686
1,932,170792
1,932,170895
1,933,170910
1,933,171077
1,934,171118
1,934,171191
1,935,171446
1,936,171573
1,936,171584
1,936,171593
1,973,178232
1,973,178258
1,973,178297
1,973,178321
1,974,178478
1,974,178563
1,975,178696
1,975,178755
1,975,178758
1,976,178857
1,976,178883
1,977,179142
1,978,179236
1,1027,188281
1,1027,188300
1,1028,188308
1,1028,188353
1,1028,188377
1,1028,188419
1,1028,188469
1,1028,188482
1,1029,188542
1,1029,188589
1,1029,188590
1,1029,188633
1,1030,188899
1,1031,188961
1,1032,189172
1,1033,189230
1,1033,189235
1,1033,189318
1,1033,189378
1,1034,189460
1,1035,189732
1,1036,189912
1,1036,189920
1,1037,190045
1,1037,190100
1,1037,190170
1,1038,190241
1,1069,195919
1,1069,195997
1,1070,196039
1,1070,196172
1,1071,196211
1,1071,196237
1,1071,196221
1,1071,196332
1,1072,196433
1,1072,196440
1,1073,196686
1,1073,196754
1,1111,203663
1,1112,203828
1,1112,203839
1,1113,203975
1,1113,204052
1,1113,204064
1,1113,204084
1,1114,204215
1,1115,204322
1,1115,204392
1,1115,204475
1,1115,204500
1,1124,206030
1,979,179318
1,979,179429
1,980,179599
1,981,179708
1,981,179863
1,981,179895
1,981,179898
1,982,180042
1,983,180114
1,983,180199
1,983,180213
1,983,180233
1,983,180248
1,984,180376
1,1430,262065
1,1430,262091
1,1430,262144
1,1430,262181
1,1431,262265
1,1431,262322
1,1431,262325
1,1432,262468
1,1432,262588
1,1432,262593
1,1433,262605
1,1433,262647
1,1434,262889
1,1531,280544
1,1531,280687
1,1532,280720
1,1532,280788
1,1532,280854
1,1533,280923
1,1533,281006
1,1533,281069
1,1533,281087
1,1534,281116
1,1534,281140
1,1534,281297
1,1535,281414
1,1535,281467
1,1536,281593
1,1963,359723
1,1963,359764
1,1963,359804
1,1963,359835
1,1963,359880
1,1964,359907
1,1964,359999
1,1964,360008
1,1964,360044
1,1964,360049
1,1965,360211
1,1966,360310
1,1966,360397
1,1967,360655
1,2479,454307
1,2479,454413
1,2479,454463
1,2480,454639
1,2481,454744
1,2481,454774
1,2481,454827
1,2482,454936
1,2482,454999
1,2483,455124
1,2484,455343
1,2484,455352
1,1819,333455
1,2185,400418
1,2185,400438
1,2186,400733
1,2187,400810
1,2187,400847
1,2188,401063
1,2188,401133
1,2189,401291
1,2189,401316
1,2189,401364
1,2190,401429
1,2190,401449
1,2190,401491
1,2265,415228
1,2265,415279
1,1022,187343
1,1023,187457
1,1023,187517
1,1023,187572
1,1023,187577
1,1023,187593
1,1195,218911
1,1195,218953
1,1195,218990
1,1195,219029
1,1195,219048
1,1198,219585
1,1198,219646
1,1199,219780
1,1199,219884
1,1200,219929
1,1261,231001
1,1261,231022
1,1261,231051
1,1261,231054
1,1261,231116
1,1262,231227
1,1262,231366
1,1263,231421
1,1263,231508
1,1264,231691
1,1264,231733
1,1264,231769
1,1265,231844
1,1267,232255
1,1267,232274
1,1268,232343
1,1268,232355
1,1269,232606
1,1315,240956
1,1315,241084
1,1316,241118
1,1316,241149
1,1316,241216
1,1316,241235
1,1316,241249
1,1317,241333
1,1317,241386
1,1317,241411
1,1317,241425
1,1318,241534
1,1318,241554
1,1319,241778
1,1319,241889
1,1320,241938
1,1320,241953
1,1320,241982
1,1320,241991
1,1339,245334
1,1339,245405
1,1339,245454
1,1339,245480
1,1340,245526
1,1340,245503
1,1340,245531
1,1340,245566
1,1340,245643
1,1340,245661
1,1340,245682
1,1341,245856
1,1341,245879
1,1342,245974
1,1343,246172
1,1363,249730
1,1363,249779
1,1363,249818
1,1363,249841
1,1363,249896
1,1364,249922
1,1364,250009
1,1365,250156
1,1365,250257
1,1365,250279
1,1365,250289
1,1367,250696
1,1368,250782
1,1369,250817
1,1369,250903
1,1369,250987
1,1371,251218
1,1371,251236
1,1093,200248
1,1093,200249
1,1093,200244
1,1093,200293
1,1093,200344
1,1094,200564
1,1095,200689
1,1095,200706
1,1096,200824
1,1096,200905
1,1096,200966
1,1097,201118
1,1098,201238
1,1098,201249
1,1098,201272
1,1099,201330
1,1099,201361
1,1099,201388
1,1099,201423
1,1099,201427
1,1099,201445
1,1099,201452
1,1099,201473
1,1100,201610
1,1100,201656
1,1101,201737
1,1101,201759
1,1101,201796
1,1101,201826
1,1102,201930
1,1102,202069
1,1141,209012
1,1141,209040
1,1141,209096
1,1141,209140
1,1141,209145
1,1141,209180
1,1142,209223
1,1142,209226
1,1142,209229
1,1143,209452
1,1144,209611
1,1144,209679
1,1145,209892
1,1145,209900
1,1145,209976
1,1145,209972
1,1145,209986
1,1159,212318
1,1159,212326
1,1159,212330
1,1160,212547
1,1160,212588
1,1160,212597
1,1160,212659
1,1161,212858
1,1162,212943
1,1162,212945
1,1162,212966
1,1162,212958
1,1162,212979
1,1163,213184
1,1163,213197
1,1164,213308
1,1183,216753
1,1183,216806
1,1183,216865
1,1184,217031
1,1185,217115
1,1185,217144
1,1186,217482
1,1187,217527
1,1187,217579
1,1187,217615
1,1188,217724
1,1189,217837
1,1189,217946
1,1191,218206
1,1191,218260
1,1191,218367
1,1193,218655
1,1207,221122
1,1207,221125
1,1208,221379
1,1208,221401
1,1208,221411
1,1208,221479
1,1209,221513
1,1209,221550
1,1125,206108
1,1125,206115
1,1125,206155
1,1125,206209
1,1210,221712
1,1210,221834
1,1211,221931
1,1211,221921
1,1211,222056
1,1225,224479
1,1225,224496
1,1227,224866
1,1227,224895
1,1227,224899
1,1227,224950
1,1228,225028
1,1229,225252
1,1229,225294
1,1229,225389
1,1230,225427
1,1237,226719
1,1237,226736
1,1237,226794
1,1238,226985
1,1238,226986
1,1239,227063
1,1239,227132
1,1240,227283
1,1240,227339
1,1241,227402
1,1241,227522
1,1242,227604
1,1242,227643
1,1242,227662
1,1255,230096
1,1256,230183
1,1257,230364
1,1257,230374
1,1257,230413
1,1258,230509
1,1258,230651
1,1258,230693
1,1259,230715
1,1259,230793
1,1260,230954
1,1260,230997
1,1273,233214
1,1273,233227
1,1273,233246
1,1273,233310
1,1273,233321
1,1273,233338
1,1274,233491
1,1275,233655
1,1276,233883
1,1276,233921
1,1277,234024
1,1277,234126
1,1279,234341
1,1279,234369
1,1279,234376
1,1279,234460
1,1280,234531
1,1280,234523
1,1280,234653
1,1281,234851
1,1282,234928
1,1283,235195
1,1283,235232
1,1283,235292
1,1283,235297
1,1283,235300
1,1284,235332
1,1285,235490
1,1285,235598
1,1286,235649
1,1286,235670
1,1286,235714
1,1287,235804
1,1287,235923
1,1288,236006
1,1288,236002
1,1288,236117
1,1288,236141
1,1288,236154
1,1289,236323
1,1289,236390
1,1290,236418
1,1290,236438
1,1290,236471
1,1290,236466
1,1414,259232
1,1414,259235
1,1414,259291
1,1415,259384
1,1416,259554
1,1441,264002
1,1441,264113
1,1441,264123
1,1444,264636
1,1444,264765
1,1445,264809
1,1471,269574
1,1471,269626
1,1472,269738
1,1473,269903
1,1473,270077
1,1474,270129
1,1474,270277
1,1474,270298
1,1475,270307
1,1475,270380
1,1476,270509
1,1501,275062
1,1502,275240
1,1503,275456
1,1503,275505
1,1503,275533
1,1503,275560
1,1503,275577
1,1504,275630
1,1504,275681
1,1504,275722
1,1504,275741
1,1505,275915
1,1505,275967
1,1549,283914
1,1550,284017
1,1551,284245
1,1551,284393
1,1552,284430
1,1552,284477
1,1552,284501
1,1553,284707
1,1553,284734
1,1553,284786
1,1554,284809
1,1554,284820
1,1554,284835
1,1554,284845
1,1591,291533
1,1591,291542
1,1591,291590
1,1591,291609
1,1592,291874
1,1593,291926
1,1594,292116
1,1595,292330
1,1595,292414
1,1595,292399
1,1687,309228
1,1688,309304
1,1688,309396
1,1688,309406
1,1688,309415
1,1688,309453
1,1688,309491
1,1689,309657
1,1690,309709
1,1690,309769
1,1690,309782
1,1690,309823
1,1691,309938
1,1691,309983
1,1691,309999
1,1691,310015
1,1424,260913
1,1424,261091
1,1425,261144
1,1425,261152
1,1425,261200
1,1426,261466
1,1427,261524
1,1427,261580
1,1427,261632
1,1427,261653
1,1428,261703
1,1435,262909
1,1435,263022
1,1435,263047
1,1435,263049
1,1436,263137
1,1436,263255
1,1436,263262
1,1437,263367
1,1438,263516
1,1438,263620
1,1438,263667
1,1439,263776
1,1439,263779
1,1447,265244
1,1447,265270
1,1447,265290
1,1448,265311
1,1449,265559
1,1449,265578
1,1449,265676
1,1450,265876
1,1451,265926
1,1451,265980
1,1489,272949
1,1492,273412
1,1492,273450
1,1492,273461
1,1492,273578
1,1492,273593
1,1494,273896
1,1519,278307
1,1519,278464
1,1520,278514
1,1520,278674
1,1521,278759
1,1521,278746
1,1521,278769
1,1521,278893
1,1522,278928
1,1522,279093
1,1523,279114
1,1523,279199
1,1523,279190
1,1523,279219
1,1523,279228
1,1523,279283
1,1537,281656
1,1537,281694
1,1537,281768
1,1538,281846
1,1538,281889
1,1538,281991
1,1539,282192
1,1540,282248
1,1540,282273
1,1540,282287
1,1541,282588
1,1541,282586
1,1573,288265
1,1573,288291
1,1573,288317
1,1573,288325
1,1574,288473
1,1574,288495
1,1574,288565
1,1575,288654
1,1575,288729
1,1575,288734
1,1575,288754
1,1575,288758
1,1459,267370
1,1459,267420
1,1459,267421
1,1460,267517
1,1460,267558
1,1460,267573
1,1460,267585
1,1462,268085
1,1463,268284
1,1464,268357
1,1464,268387
1,1651,302663
1,1653,302914
1,1654,303143
1,1654,303183
1,1654,303241
1,1655,303353
1,1655,303465
1,1656,303568
1,2035,373036
1,2035,373049
1,2035,373076
1,2036,373220
1,2038,373576
1,2038,373595
1,2038,373693
1,2039,373824
1,2039,373844
1,2059,377362
1,2059,377376
1,2059,377395
1,2059,377408
1,2060,377536
1,2060,377568
1,2060,377589
1,2061,377706
1,2061,377864
1,2061,377862
1,2062,378045
1,2062,378059
1,2063,378261
1,2064,378386
1,1524,279361
1,1561,286088
1,1561,286098
1,1562,286251
1,1563,286506
1,1564,286602
1,1564,286622
1,1564,286647
1,1564,286686
1,1564,286754
1,1565,286909
1,1565,286994
1,1681,308025
1,1681,308066
1,1681,308106
1,1681,308129
1,1681,308137
1,1681,308138
1,1681,308165
1,1682,308203
1,1682,308302
1,1683,308513
1,1683,308545
1,1685,308883
1,1825,334531
1,1826,334631
1,1826,334655
1,1826,334676
1,1826,334673
1,1827,334993
1,1829,335205
1,1829,335282
1,1829,335398
1,1830,335440
1,1921,352071
1,1921,352178
1,1922,352251
1,1922,352376
1,1923,352442
1,1924,352798
1,1925,352863
1,1925,352988
1,1926,353012
1,1926,353047
1,2017,369696
1,2018,369872
1,2018,369886
1,2018,369920
1,2019,370008
1,2019,370095
1,2019,370120
1,2019,370195
1,2020,370218
1,2020,370223
1,2020,370270
1,2021,370421
1,2021,370434
1,2021,370469
1,2021,370538
1,2021,370568
1,2021,370587
1,2021,370590
1,2209,404802
1,2209,404879
1,2209,404913
1,2210,405031
1,2210,405090
1,2210,405112
1,2211,405247
1,2211,405265
1,2211,405310
1,2212,405453
1,2212,405509
1,2212,405573
1,2213,405634
1,2213,405666
1,2213,405771
1,2214,405822
1,2214,405833
1,2214,405837
1,2251,412510
1,2251,412592
1,2251,412599
1,2251,412611
1,2251,412657
1,2252,412830
1,2252,412861
1,2252,412879
1,2253,412954
1,2253,413065
1,1768,324075
1,1768,324103
1,1769,324389
1,1837,336646
1,1837,336698
1,1838,336865
1,1838,336940
1,1838,336972
1,1838,336980
1,1838,336998
1,1839,337013
1,1839,337030
1,1840,337247
1,1840,337291
1,1841,337494
1,1841,337520
1,1841,337535
1,1842,337623
1,1842,337612
1,1849,338837
1,1849,338876
1,1849,338929
1,1850,339011
1,1850,339042
1,1850,339056
1,1852,339457
1,1852,339511
1,1853,339674
1,1853,339758
1,1854,339815
1,1854,339890
1,1867,342117
1,1867,342184
1,1867,342217
1,1868,342367
1,1868,342381
1,1868,342466
1,1869,342614
1,1869,342681
1,1870,342728
1,1870,342826
1,1871,343043
1,1871,343100
1,1872,343123
1,1872,343136
1,1872,343159
